,Job Title,Salary Range,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
118,Senior Principal Engineer,-1,"We are seeking a Senior Principal Engineer to join our product development team. In this role, you will be a technical leader on our Lexio team. Lexio is an innovative product that combines data analysis, natural language generation, and an intuitive user experience to reimagine Business Intelligence. As a Senior Principal Engineer, you will have technical ownership over significant parts of the Lexio codebase. You will be challenged with a diverse set of projects including greenfield product development and system-level platform improvements.

While technical work will be your primary focus, you are a problem solver at your core. You are a collaborator who is energized by working with the entire spectrum of the Lexio team; engineering, product, design, customer success, and go-to-market. You are driven to build something great and resilient to the fact that customer and user needs often change. You take delight in:
Using creativity and innovation to make products better for the end-user every day
Working on unique technical problems in the emerging field of data storytelling
Working in small teams to efficiently design and build solutions to novel problems
Expressing your perspective even when it may not be a popular one
Mentoring people and believing that a great product comes from great team collaboration
Qualifications
7+ years of professional software development experience
Proven expertise of Python or equivalent
Experience with Unix / Linux systems (e.g. Ubuntu, CentOS, RedHat, etc.)
Familiarity with cloud computing, particularly AWS
Demonstrated ability to write clean, helpfully-commented and readable code
Proven ability to collaborate and influence cross-functionally
A drive to learn constantly with an analytical and problem-solving mindset
A passion for growing as an engineer and helping others grow
Experience with owning a technical roadmap, defining developer standards, and promoting best practices across the engineering organization
A knack for debugging unfamiliar problems
Proven experience dealing with ambiguity
Bonus
Experience with statistics and/or machine learning
Experience building modern front-apps (e.g. React/Redux, Angular, Vue)
About the Engineering Team @ Narrative Science

The Engineering team at Narrative Science specializes in delivering high-value cloud-based solutions to customers. Specifically, we are responsible for building and innovating on an insightful and personalized data storytelling platform. We work a lot with data pipelines, analytics, natural language generation (NLG), continuous deployment tooling, and cloud architecture.

Culture @ Narrative Science

Narrative Science believes that data storytelling can empower everyone to understand and take action from their data. Our mission is to build software that leverages artificial intelligence to automatically turn data into easy-to-understand reports, transforms statistics into stories, and converts numbers into knowledge.

Our core virtues (mission-driven, impactful, team first, innovative) are ingrained in everything we do, from how we develop our technology to how we interact with customers to how we hire people. Since 2020, we have embraced a remote approach and are on a journey to ingrain that in our culture. All while being immersed in our culture of learning, collaboration, innovation, and customer impact.

At Narrative Science, we embrace the diverse backgrounds, experiences, and perspectives of our future employees, colleagues, customers, partners, and other stakeholders. We provide equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity or expression, age, disability, marital status, citizenship, genetic information, or any other characteristic protected by law.",4.1,"Narrative Science
4.1",United States,-1,51 to 200 Employees,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
119,Data Engineer,-1,"Data Engineer Northern, VA

Data Engineer

NuWave Solutions is seeking Data Engineers to design and implement distributed, cloud-native data pipelines, storage systems, and query support. These capabilities will support next-generation defense and intelligence operations with a focus on enabling machine learning and automation. Teams will be working in an Agile development environment and expected to identify and mitigate risks and bottlenecks associated with big data environments. Other responsibilities include:
Architect, design, and implement updates and enhancements to data repositories and indices to support data ingest, enrichment, analysis, visualization, and dissemination
Perform database engineering and management activities associated with designing, developing, maintaining, and enhancing Big Data analytic systems using an Agile DevSecOps model
Integrate data from multiple sources in batches and real-time
Review, design, and develop data quality management processes and automated procedures intended to produce high levels of data integrity
Research and recommend solutions to complex problems
Oversee code reviews and delivering feedback regarding designs/code
Perform research and development and provide technical support to identify and integrate new and emerging technologies into the data environment
Design and implement storage and indexing strategies to provide efficient storage and retrieval to support visualizations such as graph-based and geospatial indices
Support design and development of data access APIs that allow enterprise access (as appropriate) to data
Develop or provide input to engineering artifacts associated with the data repositories
Requirements
Active Top-Secret clearance required
Minimum (positions are available at multiple levels of seniority) of a bachelor’s degree and 3 years of experience in a science or engineering field
Experience with SQL databases
Data transformation experience with scripting (Python, Java, Perl, PL/SQL) or platforms such as Spark, Talend, Knime, or Pentaho
Strong problem-solving skills
Good written and oral communications skills
Preferred Skills
Familiarity with no-SQL databases like Neo4j, ElasticSearch, or Cassandra
Familiarity with SQL query engines, preferably PrestoDB or SparkSQL
Familiarity with distributed platforms (i.e. HBase, Kafka, Spark, NiFi) and the cloud (i.e. AWS, GCP, Azure), preferably Amazon Web Services
Experience integrating open API based data access and processing
DOD8570 IAT Level 1 or 2 certified (A+, Security+, etc. certification)
About NuWave Solutions

NuWave Solutions is a recognized leader in providing anticipatory intelligence and advanced data analytics to the defense, intelligence, and private sectors for over 20 years. Leveraging artificial intelligence and machine learning methodologies, NuWave Solutions streamlines the Data-to-Decision lifecycle faster than traditional practices allowing clients to take action with confidence.

For more information on how NuWave Solutions supports its clients and builds upon success, please visit https://www.nuwavesolutions.com

Position Details

Locations of Positions: Reston, McLean, or Herndon, VA; Joint Base Andrews-Bolling, DC; Suitland, MD

Travel Required (CONUS/OCONUS): CONUS

If Travel is required, how much? 5%

Work Schedule: Day Shift

Authorization to work in US is required

8570 Requirements: N/A

NuWave Solutions is an Equal Opportunity Employer/Veterans/Disabled

Tagged as: Data Engineer",4.4,"NuWave Solutions
4.4",Virginia,-1,51 to 200 Employees,1999,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1
120,"Scientist/Machine Learning Engineer, Applied Science","$83k-$139k
(Glassdoor Est.)","The Scientist/Senior Scientist/Lead Scientist - (Machine Learning Engineers) will work with the rest of the team to research, invent, and implement the next generation prediction, optimization, and analytics technology. You are a brilliant, motivated self-starter and an extremely fast learner with top notch problem solving, and analytical skills. You have a deep sense of curiosity and innate desire to dig deep into terabytes of data and love to play with the innards of complex algorithms, mathematical constructs and code.

Responsibilities
Research, design and/or implement solutions to challenging problems in real-time bidding domain, such as all kinds of optimization problems, audience understanding, etc.
Research and improve features and machine learning models for production pipeline.
Provide insights and suggestions on customer campaign optimization problems and product/platform optimization problems through statistical data analysis when needed.
Drive innovation by identifying and formulating new problems, publishing papers, filing patents, etc.
Required Qualifications
PhD degree in a closely related field (e.g.: computer science/engineering, optimization) with publications in the area is strongly preferred
Or Masters with significant experience in advertising and Machine Learning
Experience in one or more of the following areas: machine learning, data mining, statistical modeling, optimization, algorithms, big-data, game theory
Proficiency with one or more programming languages - ability to write/debug production code.
Excellent communication skills – ability to present and communicate complex ideas in simple terms
Strong statistical/math/analytical abilities; Exceptional problem solving skills
Desired Qualifications
Previous experience in the advertising industry
Strong programming experience with Java, C/C++, Python and/or Scala
Excellent knowledge in algorithms and data structures
#LI-KM1

About Amobee
The world’s leading independent advertising platform, Amobee unifies all advertising channels—including TV, programmatic and social—across all formats and devices. We provide marketers with streamlined, advanced media planning capabilities powered by in-depth analytics and proprietary audience data. Our platform and technology, provides the most advanced advertising solutions for the convergence of digital and advanced TV— including linear TV, over the top, connected TV, and premium digital video. Enabling advertisers to plan and activate across more than 150 integrated partners, including Facebook, Instagram, Pinterest, Snapchat and Twitter.

Amobee has been named to Fortune’s Top 10 Best Workplaces in Advertising and Marketing. Amobee’s platforms have been widely recognized amongst our industry winning numerous awards in technology innovation, see all Amobee Awards. We are a wholly owned subsidiary of Singtel, one of the largest telco companies in the world, reaching over 700 million mobile subscribers in 21 countries. Amobee operates across North America, Europe, Middle East, Asia and Australia. For more information, visit amobee.com or follow @amobee

In addition to our great environment, we offer a competitive base salary, employee development programs and other comprehensive benefits. Please send a cover letter along with your resume when applying to the position of interest located at Amobee.com. We are an Equal Opportunity Employer. No phone calls and no recruiting agencies, please.",3.8,"Amobee
3.8","Redwood City, CA",-1,501 to 1000 Employees,2005,Company - Private,Advertising & Marketing,Business Services,$500 million to $1 billion (USD),-1
121,Controls Software Engineer,"$61k-$127k
(Glassdoor Est.)","Job Title: Controls Software Engineer
Location: Wilsonville, OR
Department: Engineering
Job Type: Full-Time
DWFritz
DWFritz Automation has been engineering and building precision automation solutions for over 45 years. In the last 10 years, we have grown our global footprint with employees and clients in the U.S., Asia, and Europe, while diversifying the industries we serve.
What’s our secret to success?
We're the company that can solve the challenges that nobody else can. We do so by hiring incredibly talented employees who innovate through team-work.
Why would you want to work here?
We are a progressive company that continually strives towards being world-class in our practices, cutting-edge with our technology, and empowering with our leadership. We believe in big things, because we believe in our employees who impress us every day with their ideas and their execution.
Our World Headquarters operates from a modern, state-of-the-art facility located in Wilsonville, Oregon. Our employees enjoy standing desks, a recreation room, a fitness room, and a hearty oatmeal breakfast to start each day. Our spacious lunch room is the venue for weekly All Staff meetings and our frequent “Lunch and Learns.”
We also know how to have fun at DWFritz. From ping-pong tournaments and monthly socials to working with our community through our RISE program and paid volunteer day, we know well how to work and play together. We hope you get the chance to visit our building and experience a culture that is unlike any other.
Your Challenge

The Controls Software Engineer will be responsible for assisting in the development of software for custom automation and robotic systems. These systems include features such as:
Real time PC control architecture.
Sophisticated machine vision software.
Sub-micron PID Servo motion control.
4 to 6-axis robot integration.
High Level Custom GUI.
2D and 3D Laser Metrology.
Your Responsibilities
Works with a team of other experienced and innovative engineers and technicians to develop first time, custom automated equipment.
Works on projects from the analysis of a client’s needs through component selection, control software design, programming, debug, installation, final buy-off with customer, and follow-on warranty/upgrade support.
Drives personal or company vehicle to customers’ facilities for project meetings, design reviews, start-up training, and follow-up review.
Your Qualifications
C#.NET/C++ programming skills (min 4 years of experience).
Proficient C#.NET GUI development skills.
Experience with Version Control Software (GIT, VSS, Subversion, etc.).
Experience with machine vision programming.
Schematic reading experience a plus.
Able to integrate into an existing software engineering team environment.
Able to use existing standards, procedures, and practices.
Excellent written and verbal communication skills.
Attention to detail and accuracy.
Ability to work under pressure to meet project deadlines in a multi-tasking environment.
Sense of urgency to meet project schedules.
Ability to maintain confidentiality.
PC-based machine controls.
Servo based motion control.
Use Microsoft software – Word, Excel, Outlook, PowerPoint, Visio, etc.
Must possess a valid driver’s license, acceptable driving record, and proof of current vehicle insurance.
Requires domestic/international travel for installation and support. Typically 3, 3-week trips/year.
Must be eligible for or have a valid passport.
Your Education and Experience
BSEE or BSME.
Minimum of 3 years recent automated machine controls experience (including hands-on debugging of real-time machine control software, electronics, and mechanical systems).
Experience in Robotic hardware/software systems integration.
Equal Opportunity Statement
DWFritz is an equal opportunity employer. In accordance with applicable law, the company prohibits discrimination based on race, color, religion, creed, gender, pregnancy or related medical conditions, age, national origin or ancestry, physical or mental disability, sexual orientation, genetic information, uniformed service or any other consideration protected by federal state and local laws. Our commitment to equal opportunity employment applies to all persons involved in our operations and prohibits unlawful discrimination by any employee.
Sponsorship
DWFritz is not currently sponsoring work visas for this role. Authorization to work in the U.S. is required to be considered.",3.4,"DWFritz
3.4","Wilsonville, OR",-1,201 to 500 Employees,1973,Company - Private,Electrical & Electronic Manufacturing,Manufacturing,$50 to $100 million (USD),-1
122,SR. COMPUTER SCIENTIST - SR. RESEARCH ENGINEER - TRANSPORTATION SYSTEMS,"$67k-$97k
(Glassdoor Est.)","Who We Are:


The Intelligent Systems Division develops automated solutions for commercial and government clients in multiple domains including transportation (traffic management, connected automated vehicle), manufacturing robotics, medical prognostics and communication standards.


Objectives of this Role:

Serve as a software developer and researcher on a team developing software solutions in technology areas such as Intelligent Transportation Systems (ITS), Integrated Corridor Management Systems (ICMS), and Decision Support Systems (DSS)
Initiate advanced research and development programs

Daily and Monthly Responsibilities:


Utilize advanced data analytics techniques and enterprise data infrastructure skills in state-of-the-art software development environments
Perform in all phases of the development lifecycle, including requirements definition, software/systems design, implementation, testing, and integration
Interact with clients and conduct technical presentations.

Requirements:


Requires a Bachelors with a 3.00 GPA in Software Engineering, Computer Engineering or Computer Science or related
7 years of experience with an emphasis on software development and systems engineering and exposure to object-oriented programming (programming languages such as, but not limited to, C++, C#, Java)
Education and/or experience involving one or multiple of the following: .NET, C#, Java, JavaScript, C++, Python, WPF, Git, Microsoft SQL Server, Windows, Linux, Docker, Kubernetes, Redis, Elastic Stack, TypeScript, HTML, CSS, Angular, Kafka, AWS, Azure, GCP
Excellent interpersonal skills and the ability to work well individually and as a member of a project team are required
A valid/clear driver's license is required


Special Requirements:


Applicant selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information. Applicant must be a U.S. citizen.

Job Locations: San Antonio, Texas


For more information about this division, visit the Intelligent Systems home page.

An Equal Employment Opportunity/Affirmative Action Employer
Race/Color/Religion/Sex/Sexual Orientation/Gender Identity/National Origin/Disabled/Veteran
Committed to Diversity in the Workplace
If you need assistance, please Contact Us",4.0,"Southwest Research Institute
4.0","San Antonio, TX",-1,1001 to 5000 Employees,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),-1
123,Senior System Software Engineer at Vertica (US - REMOTE),"$66k-$131k
(Glassdoor Est.)","Senior System Software Engineer at Vertica (US - REMOTE)
Job Description:
Title: Senior System Software Engineer at Vertica (US - REMOTE)
Location: Remote Eligible
About your role
Youll work on the execution engine of an analytics database that is used by thousands of enterprise customers, around the world, each with unique requirements.
Youll implement high-performance, scalable, and distributed execution frameworks capable of crunching petabytes of data. Use your algorithmic skills to tune low-level system code and make queries run orders of magnitude faster, using fewer resources, and increasing the overall query throughput.
Its an exciting time to join the team. There is high demand for innovative functionality and our engineers are constantly thinking of new ways to do things faster.
Required skills
C and an object-orientated language (e.g. C++ or Java)
Proficient with multi-threaded applications
Customer focused with the ability to work in a cross-functional team with QA, documentation and others
Advanced knowledge of algorithms and data structures
Excellent communication
Desired skills
Database internals
Distributed systems
Operating systems
Ability to read assembly
Willingness and ability to mentor interns and junior team members
SQL, Postgres, SQL Server, Oracle
About our team
The best ideas often come from fresh perspectives. At Vertica, our open-minded, diverse and inclusive team is always learning from each other. We approach intellectually challenging work with a ""get it done"" attitude. Vertica Engineers are given significant latitude and support to pursue what they are passionate about to make Vertica an even better place. If you are excited about building great technology with a proactive team, you will find yourself in good company at Vertica. Welcome to the family.
About our product
Vertica is a recognized leader in analytics powering some of the worlds most data driven organizations like Uber, Wayfair, Intuit, Cerner, and more. Our columnar, MPP, distributed database delivers unprecedented speed, petabyte scale, with analytics and machine learning functions built into the core.
We believe the future belongs to the fast. Join us for the ride!
#LI-GC2
#DiceGC

Job:
Engineering
Micro Focus is proud to be an Equal Opportunity Employer. Prospective employees will receive consideration without discrimination because of race, colour, religion, creed, gender, national origin, age, disability, marital or veteran status, sexual orientation, genetic information, citizenship or any other legally protected status",3.3,"Micro Focus
3.3","Cambridge, MA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
124,Sr. Manufacturing Engineer,"$66k-$116k
(Glassdoor Est.)","As worldwide experts in filtration, MANN+HUMMEL develops solutions for vehicles, industrial applications, clean air inside vehicles, homes, commercial buildings, and the sustainable use of water. With team spirit and an open culture of communication, we are continuously working towards achieving our vision of ‘leadership in filtration’. Become part of the team as a

Sr. Manufacturing Engineer

at our locations in Louisa and Richmond, Virginia.
YOUR RESPONSIBILITIES: *
The Sr. Manufacturing Engineer is responsible for the total Safety, Quality, Delivery, and Cost performance of new and existing manufacturing processes in the fabrication and assembly processes.
Responsible for the effective launch of new products and seamless transition of current products from advanced engineering to operations.
Assists production with troubleshooting process, equipment, or tooling related issues.
Actively engages line side production boards to identify opportunities for improvement.
Maintains, updates, and audits Visual Work Instructions and Standard Work for operators in assigned production cells.
Understands and makes corrective actions derived from performance metrics
Originates statements of work specifications for changes to new or existing machines and fixtures.
Attends new design proposal reviews and makes recommendations regarding manufacturability and compatibility with current manufacturing operations.
Attends layout reviews for new products and makes recommendations for process flow, product assembly, and equipment.
Learns, understands and promotes the M+H Production System tools and processes.
Improves manufacturing layouts and implements options for process and product flow for waste elimination
Facilitates manufacturing, logistics, TPM Continuous Improvement events
Supports documentation and input regarding equipment standardization
Performs revisions to the process FMEA, control plan, and production flow for design change.
Maintains required skills through training and studying of engineering and technical publications to keep current on technological changes and developments in the industry.
Performs Investigation and implementation of counter measures to any internal and external quality or safety concerns.
Supports or implements counter measures to any internal and external quality or safety concern
YOUR PROFILE: *
*Education: * A Bachelor’s degree in engineering plus 5 years’ experience as a manufacturing engineer or a similar role
*Required Skills: *
§ Knowledge of mechanics of machines and motion, heat transfer, fluid dynamics and strengths and mechanics of material processing.

§ Working knowledge of Microsoft Office software.
*Preferred Skills: *
§ Bachelor’s degree Mechanical, Industrial, or Manufacturing Engineering

§ PLC and Robot language experience

Job Type: Full-time

Pay: $85.00 - $90.00 per year

Benefits:
401(k)
401(k) Matching
Dental Insurance
Disability Insurance
Employee Assistance Program
Flexible Schedule
Health Insurance
Life Insurance
Paid Time Off
Vision Insurance
Schedule:
Monday to Friday
Supplemental Pay:
Bonus Pay
Work authorization:
United States (Preferred)
Company's website:
tridim.com
Benefit Conditions:
Only full-time employees eligible
Work Remotely:
No",3.0,"Tri-Dim Filter Corporation
3.0","Louisa, VA",-1,201 to 500 Employees,1968,Company - Private,Advertising & Marketing,Business Services,$100 to $500 million (USD),-1
125,Senior Software Engineer,-1,"Software Engineers at CSI's Regulatory Compliance Group work in a team environment to research, design, code, test and maintain software solutions. You will work cross functionally to ensure end user requirements are met and CSI’s goal of providing innovative technology solutions to our customers is accomplished.

In this role the Senior Software Engineer will be a technical leader in the continuing evolution and expansion of our core applications to highly scalable, distributed, and resilient to four 9’s. She/He will be responsible for delivery of high value code that is maintainable, testable, operable, and secure. We are looking for a contributor comfortable at multiple levels - hands on coding, troubleshooting, innovation, and mentoring.

Ideal candidates have a background building and operating SAAS platforms using the Microsoft technology stack with modern services-based architectures.

RCG builds and runs software in a sane, repeatable way - everyone contributes.

Responsibilities:
Participate in all phases of our Scrum/Kanban hybrid SDLC - working in concert with our Product, QA, and DevOps teams
Code, test and maintain applications for our customers and internal teams
Stay up-to-date on emerging technologies and how they might be used to meet RCG goals
Bring new ideas to the team, teach best practices, pitch and lead adoption of change
Documents and demonstrates solutions by developing documentation, flowcharts, layouts, diagrams, charts, proofs of concept
Contribute to feature delivery from technical design through execution and release within our iterative cycle
Identify root cause, propose solutions, and assist in the resolution of production issues
Be involved in the maintenance and updating of legacy code
Desired Skills and Experience
Knowledge, Skills and Education:
8+ years as a software developer, 5+ years of experience in a SaaS environment
Core technologies required:
Current .NET technologies with a focus in WCF, Web.API, ASP.net
.NET Core, C#, , Node, Containers, SQL, NoSQL (Couchbase, Mongo, Cassandra, Cosmos), Javascript (Angular, Bootstrap, KO, JQuery)
Comfort with working in an Agile/SCRUM environment
Experience with cloud technologies such as Azure or AWS
Experience developing microservice-based architectures
Experience with Apache Kafka
Microsoft stack - IIS, MSMQ, SQL Server
Knowledge of relational database design and stored procedure development using Microsoft SQL Server 2008 and up
Strong understanding of object-oriented software design
Extensive use of APIs and understanding of HTTP and REST architecture
Strong understanding of design patterns
Proven ability to work in a rapid release production environment
Experience with developing scalable software systems
Experience with Unit Testing frameworks (NUnit, XUnit, MSTest)
TDD or BDD
Nice to have:
Experience with big data
Experience with Orleans framework
MVC, TPL and latest async/await coding standards
Automation
Machine Learning",4.0,"Computer Services
4.0","Lexington-Fayette, KY",-1,1001 to 5000 Employees,1965,Company - Public,Financial Transaction Processing,Finance,$100 to $500 million (USD),-1
126,LEAD ENGINEER - SR. RESEARCH ENGINEER - EMBEDDED HARDWARE,"$87k-$123k
(Glassdoor Est.)","Job Summary:


Join our Defense and Intelligence Solutions Division to lead and participate in embedded hardware development teams involved in developing requirements, designing, implementing, testing, and documenting embedded software/hardware applications focusing primarily in C/C++. Support Junior engineers by providing guidance and leadership in embedded design, development, prototyping, integration, and testing against customer requirements. Perform embedded design, development, coding, integration, testing, research, programming and documentation for software systems, applications and/or Real-Time Operating Systems in conjunction with hardware design team; develop designs using UML Object Oriented design techniques. Assist junior staff with developing technical documentation and reports based on investigations. Perform laboratory, field tests, and troubleshooting. Interact directly with technical customer to fully understand requirements and constraints of the task objectives.


Education/Experience:


Requires a BS or MS degree in Computer Engineering with at least 7 years of software and hardware testing experience. Must have at least a 3.0 GPA. Embedded firmware design, development, and/or test experience strongly desired. Familiarity with configuration management tools such as AccuRev. Familiarity with Model Based System Engineering design using Enterprise Architecture preferred. Requires excellent interpersonal and communication skills. Experience in software and hardware development is desirable. Advanced experience in software development is desirable. Experience in embedded real-time RTOS application development preferred. A valid/clear driver's license is required.


Special Requirements:


Work assignment is in Dayton, Ohio. Applicant selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information. Applicant must be a U.S. citizen.

Job Locations: Dayton, Ohio


For more information about this division, visit the Defense & Intelligence Solutions home page.

An Equal Employment Opportunity/Affirmative Action Employer
Race/Color/Religion/Sex/Sexual Orientation/Gender Identity/National Origin/Disabled/Veteran
Committed to Diversity in the Workplace
If you need assistance, please Contact Us",4.0,"Southwest Research Institute
4.0","Dayton, OH",-1,1001 to 5000 Employees,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),-1
127,Senior Software Engineer- System & Infrastructure,"$104k-$198k
(Glassdoor Est.)","We are looking for software engineers with experience of handling large scale online services for our AI innovation team in Baidu USA. Our AI innovation team targets the next generation of multi-media production with the help of AI. We've released our first production Vidpress, which gained a lot of attention from the public. We evolved from a research project to a commercial online service provider. As we move along, we need to focus more and more on service stability and scalability.

Qualifications:
3 to 5 years of software engineering or related work experience
Solid coding skills in Golang, Python/C++
Masters or higher degree in CS or related field
Experience handling large scale online services
Experience working with Kubernetes or other cluster operation systems
Mandarin speaker a plus
Experience with machine learning algorithm/framework a plus
Experience with NLP/CV process a plus
Experience with video encoding acceleration a plus
You will be working on:
Video production platform's stability and scalability
Online service architecture update and enhancement
Debug cluster issues
Continually discover, evaluate, and implement new ways to maximize development and execution efficiency
Culture Fit:
Mission alignment: If you want to be part of a team to accomplish this great mission, we will provide you the best possible platform to do that.
Self­-directed: We work best with people that are driven, motivated, and aspire to greatness. Are you the sort of person that, if you had time on your hands, will independently find interesting and useful things to do?
Hungry to learn: We are eager to see you learn new skills and grow. But learning is hard work and this is something we hope you want to do.
Team orientation: We work in small, fast­-moving teams. We don't believe in lone wolves. We watch out for each other and go after big goals together as a team.",4.1,"Baidu USA
4.1","Sunnyvale, CA",-1,51 to 200 Employees,2000,Company - Public,Internet,Information Technology,$50 to $100 million (USD),-1
128,Sr. Data Engineer,-1,"About 2nd Watch

2nd Watch is an AWS Partner Network (APN) Premier Consulting Partner and Microsoft Azure Gold Partner providing professional and managed cloud services to enterprises who need to transform their business to become more agile and innovative. The companys subject matter experts and software-enabled services provide companies with tested, proven, and trusted solutions with a focus on five solution areas: Enterprise Cloud Migration, Security and Compliance, Cloud Native and DevOps, Optimization, and Managed Services. The venture-backed company is headquartered in Seattle, Washington. To learn more about 2nd Watch, visit www.2ndwatch.com or call 888-317-7920.

Why 2nd Watch

2nd Watch is in growth mode, and we are looking to build out our existing teams. We are looking for like-minded, focused team members to join us! We offer roles ranging from all levels in our Sales, Managed Cloud Services, Cloud Enablement, DevOps, Product Development teams and beyond. We are looking for superstars and are raising the bar setting industry-level standards around AWS and Azure services, product management and delivery.

Where you fit:

2nd Watch has a unique company culture and working environment that live and breathe success and promote pushing the envelope every day in your respective role at the company. This is what drives our teams. Getting our attention takes creativity, ingenuity, a desire to improve each day, and a track record of caring about who you are affecting, both positively and negatively, while you are getting the right stuff done.

We are looking for a the most technically forward-thinking, cloud-passionate employees in the world and work daily to align our core values with those that we hire - Fearlessness, Tenacity, Humility, Customer Focus, Empowering One Another, Working Together, Winning as a Team, Honesty, Transparency, Having FUN these are all key elements to who we hire.

Position Title:

Sr. Data Engineer :

The ideal candidate is someone who

· Operates with the highest levels of integrity

· Thinks Big and takes on Big Challenges

· Has a continuous thirst for knowledge and is a perpetual learner

· Strives to make themselves and everyone around them better

· Has a passion for technology

Expertise you bring:
Owning the technical engagement and ultimate success around specific implementation projects.
Developing a deep expertise in enterprise cloud technologies and services.
Being subject matter expert and taking on a consultative role as it pertains to cloud adoption.
Ensure that our applications and infrastructure are designed and implemented to the highest security standards thus maintaining and enhancing customer trust
Evangelize security within 2nd Watch and be an advocate for keeping customer information secure
Demonstrated ability to think strategically about business, product, and technical challenges
Other duties as assigned
Specialized Knowledge & Skills Requirements
Demonstrated experience providing customer-driven solutions, support or service.
In-depth knowledge of SQL or NoSQL and experience using a variety of data stores (e.g. RDBMS, analytic database, scalable document stores)
Extensive hands-on Python programming experience, with an emphasis towards building ETL workflows and data-driven solutions.
Able to employ design patterns and generalize code to address common use cases. Capable of authoring robust, high quality, reusable code and contributing to the divisions inventory of libraries.
Expertise in big data batch computing tools (e.g. Hadoop or Spark), with demonstrated experience developing distributed data processing solutions.
Applied knowledge of cloud computing (AWS, GCP, Azure).
Knowledge of open source machine learning toolkits, such as sklearn, SparkML, or H2O.
Applied knowledge of data modeling principles (e.g. dimensional modeling and star schemas).
Strong understanding of database internals, such as indexes, binary logging, and transactions.
Experience using tools for infrastructure-as-code (e.g. Docker, CloudFormation, Terraform, etc.)
Experience with software engineering tools and workflows (i.e. Jenkins, CI/CD, git).
Practical experience authoring and consuming web services.
Education and Licenses
Bachelors degree in computer science or related field, or equivalent combination of education and experience.
Powered by JazzHR",3.9,"2nd Watch, Inc.
3.9",United States,-1,201 to 500 Employees,2010,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1
129,Associate Cloud Automation Engineer- AWS,"$67k-$82k
(Glassdoor Est.)","Who YOU are:

As a future Cloud Automation Engineer at Plus3 IT Systems, you:
Are passionate about working on cutting edge, high profile projects and are motivated by delivering solutions on an aggressive schedule
Aren't satisfied with status quo, and regularly look for creative ways to solve problems and help your team meet commitments
Are insatiably curious you ask why, you explore, and you're not afraid to blurt out your crazy idea
Love learning new technologies and sharing them with your team
Have a keen interest in using any and all appropriate tools, especially Cloud-based and Open Source, to solve the problem at hand
Have strong verbal and written communication skills, due to the dynamic nature of collaborations with customers, vendors, and other engineering teams to solve complex business problems together
Use your experience and leadership skills to motivate your teammates to deliver high quality results in a fast-paced work environment
Are obsessed with automation, simplicity, and smooth-running systems
What you'll be doing:
Building automation tooling and pipelines that enable secured systems to be deployed across a variety of environments, including public/private cloud, virtual machines, or bare metal servers.
Developing automation to standardize and secure cloud services such as server operating system builds, including Red Hat Linux and CENTOS, that are compliant with enterprise standards and security policy.
Solving challenging problems involving system and environment internals, to provide solutions that are simple to use, but can be customized to meet customer needs.
Collaborating with stakeholders to test build releases and ensure builds provide a consistent core foundation for hosting government and commercial applications.
Supporting technologies and products, including AWS, Microsoft Azure, RedHat Linux, CentOS, Saltstack, Terraform, Git, GitOps, Python
Minimum Qualifications:
Bachelor's Degree in Computer Science, Engineering, or other Technical discipline or equivalent relevant experience
2+ years of relevant experience.
Desired Qualifications:
Masters Degree in Computer Science, Engineering, or other Technical discipline or equivalent relevant experience
8+ years of relevant experience.
DoD 8570 IAT Level II certification
Top Secret Clearance with ability to obtain an SCI and CI poly
Desired experience with following tools and products: Python, Javascript, Terraform, Saltstack, Ansible, Docker, Git, Jenkins, Travis-CI, Azure Pipelines, CodeBuild, Powershell
Desired experience with practices and concepts: DevSecOps, GitOps, ConfigOps, Configuration as Code, Infrastructure as Code, CI/CD, Declarative Programming, Event-driven Architectures/Pipelines
Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status.",4.5,"Plus3 IT Systems
4.5","Colorado Springs, CO",-1,51 to 200 Employees,2015,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
