,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
134,Data Quality Analyst (RN),$81k-$163k (Glassdoor Est.),"We Are Hiring

Analyst-Data-Quality - Bariatric Services 001 - Full-Time, Day - Ascension Medical Group

Work Schedule: 8:00am-4:30pm, Monday-Friday. Opportunity to work remotely and travel to office location Troy, MI will occur.

This is a busy and growing Bariatric office. In this role, you will abstract and analyze bariatric surgery data and generate reports to assure compliance with state and national accrediting bodies for quality improvement in bariatric surgery. Additionally, you will assist with the program education of team members and physicians as related to quality improvement and accreditation requirements; and prepare required reports and recommendations for improvement to hospital administration, medical director and bariatric surgeons. Data interpretation skills, knowledge of statistics and proficiency in the use of Google sheets and Google docs are necessary.

Why Join Ascension?
In Michigan, Ascension operates 16 hospitals and hundreds of related healthcare facilities that together employ over 20,000 associates. Across the state, Ascension Michigan is working together to help bring patients more resources and better care. Ascension Michigan is also committed to its community; it provided over $272 million in community benefit and care of persons living in poverty in FY2018. Ascension Michigan is dedicated to spiritually centered, holistic care which sustains and improves the health of individuals and communities.
Ascension is a faith-based healthcare organization dedicated to transformation through innovation across the continuum of care. As one of the leading non-profit and Catholic health systems in the U.S., Ascension is committed to delivering compassionate, personalized care to all, with special attention to persons living in poverty and those most vulnerable. In FY2019, Ascension provided $2 billion in care of persons living in poverty and other community benefit programs.
Ascension includes more than 150,000 associates and 40,000 aligned providers. The national health system operates more than 2,600 sites of care – including 150 hospitals and more than 50 senior living facilities – in 20 states and the District of Columbia, while providing a variety of services including clinical and network services, venture capital investing, investment management, biomedical engineering, facilities management, risk management, and contracting through Ascension’s own group purchasing organization.

What You Will Do

As an Associate with Ascension-Michigan, you will have the opportunity to conduct quality data analysis and clinical decision support for designated system(s).

Responsibilities:
Supports measurement and system improvement. Develops quality, safety, reliability and customer satisfaction metrics and analytics.
Collaborates on metric development, reporting system design and design and delivery of routine and ad hoc reports.
Develops approaches to presenting information including presentations and communications. Supports advance project management, improvement initiatives and tactical decisions/plans.
Benchmarks national best practices and makes recommendations for change as appropriate.
What You Will Need

Licenses/Certifications/Registration:

Preferred Credential(s):
Registered Health Information Technician credentialed from the American Health Information Management Association (AHIMA).
RN License preferred
Education:
Diploma
High school diploma/GED with 2 years of experience, or Associate's degree, or Bachelor's degree required.
Work Experience:
None required.
Minimum two years experience with surgical patient care preferred
Minimum two years experience with bariatric surgery patient care is strong preferred
RN License preferred",3.3,"Ascension
3.3","Madison Heights, MI",-1,10000+ Employees,1999,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1
135,Senior Data Analyst,$81k-$163k (Glassdoor Est.),"Our Mission
We’re here to create a safer, happier and more mindful future for all with the help of data science, engineering, design, and mobile technology. We're starting by reinventing insurance, by rethinking the technologies that enable it, but our true goal is to build a platform that rewards people for driving well — creating safer roads with fewer accidents in the process.

Backed by impressive funding, we're poised to re-engineer a trillion-dollar category, and that’s just the beginning. We’re using rich customer insights, advanced technology and data science to build our cloud-native InsurTech solution, and other things we haven’t even dreamt up yet. We're out to change behavior and promote mindful living at a societal level. But the key to us being successful in our mission isn’t just about nailing the technology—it’s about hiring the talented people who can help us make a quantifiable impact in the world. We’re growing our world-class team.
And that’s where you come in.

The Role
The Senior Data Analyst will work with teams (product, marketing, engineering, data science, CX and business owners, etc.) to measure, understand, and monitor key business metrics across our mobile apps and websites. The ideal candidate will be comfortable working with datasets across a variety of systems (SQL, Firebase,...).
This role will be responsible in delivering ad-hoc analysis with actionable insights and translating stakeholders’ priorities into dashboards. As an early member of the analytics team, you’ll have many opportunities to make a meaningful impact by helping develop how we do analytics as a company.

All applicants for this job posting must complete the simple challenge.
Must have:
Previous experience(s) in an early stage startup in an analytics role. Not everything has been built yet and data is often messy or incomplete. This role is just as much of doing the difficult work to design the core system as it is in getting reliable analytics results.

Skills and Experience:

Degree in quantitative or business fields preferred
Prior experience in a consumer organization is a plus
Web and mobile analytics experience using a variety of tools
Proficiency with Firebase and/or Google Analytics
Experience using SQL
Python experience is a great plus
Experience with web and mobile tagging, including tag management system (GTM, DTM,...)Ability to build and manage dashboarding tools (Data Studio, Redash, Tableau,...)
Strong analytical skills
Team player
Highly organized, attention to detail and curious

Salary & Benefits:

Salary: We invest in first-rate people and pay top-of-market salaries for most positions, factoring in experience, talent and location. We do not offer equity.
Benefits: Medical, dental, vision, 401(k), wellness reimbursement, four weeks of vacation + six weeks of parental leave, and great work-life balance. Our office building offers on-site shower and bike stalls, and panoramic views of San Francisco.
Location: Due to COVID-19 our teams are all working remotely through 2020. We provide an in-home office set-up including laptop, monitor, ergonomic desk, chair and other items as needed
Location: Post COVID-19: San Francisco, CA near Montgomery Bart Station
BlueOwl, LLC is an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

If you are a San Francisco resident, please read the City and County of San Francisco's Fair Chance Ordinance notice. https://sfgov.org/olse/sites/default/files/FCO%20poster2020.pdf",4.5,"Blue Owl
4.5","San Francisco, CA",-1,51 to 200 Employees,2016,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
136,PMC: Senior Data Analyst,$81k-$163k (Glassdoor Est.),"PMC: Senior Data Analyst

COVID-19 HIRING UPDATE: We have transitioned to a remote work model and are continuing to hire during this time. This role is expected to begin as a remote position. We appreciate this is unprecedented times and will work closely with you, taking into account your individual circumstances.

PMC is seeking a Senior Data Analyst who will turn data into information, information into insight, and insight into business decisions. This role will support the subscription strategy team and work heavily with paywall and engagement tactics to drive revenue growth. This position can be based in our West LA headquarters or can be remote in the following states: Arizona, California, Colorado, Delaware, Idaho, Illinois, Maine, Massachusetts, Nevada, Oregon, New York, Texas.

Responsibilities
Interpret data, analyze results using statistical techniques and provide ongoing visualization and reporting;
Develop and implement data collection systems, data analytics and other strategies that optimize statistical efficiency and quality;
Acquire data from primary or secondary data sources and maintain databases/data systems;
Process confidential data and information according to guidelines;
Identify, analyze, and interpret trends or patterns in complex data sets;
Filter and clean data to ensure accurate analysis;
Work with management to prioritize business and information needs;
Training end users on new reports and dashboards;
Locate and define new process improvement opportunities.
Requirements
Work experience as a senior data analyst or in a related field;
Technical expertise regarding data models, data mining and segmentation techniques;
Experience in handling large data sets and relational databases;
Strong knowledge of and experience with reporting packages, SQL databases, programming (python, XML, JavaScript);
Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, R or SPSS);
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy;
Adept at queries, report writing and presenting findings;
Visualization expertise (Looker/Tableau/PowerBI/etc);
Ability to translate business requirements into non-technical, lay terms. High-level written and verbal communication skills. Comfortable presenting analysis.
BS/MS in Mathematics, Economics, Computer Science, Information Management or Statistics a plus.
About PMC:


Penske Media Corporation (PMC) is a leading digital media and information services company whose award-winning content attracts a monthly audience of more than 180 million and empowers more than 1 million global CEOs and business thought-leaders in markets that impact the world. Our dynamic events, data services, and rich content entertain and educate todays fashion, retail, beauty, entertainment and lifestyle sectors. Headquartered in New York and Los Angeles with additional offices in 11 countries worldwide, Penske Media is the way global influencers are informed, connected, and inspired. To learn more about PMC and its iconic brands, visit www.pmc.com.",4.3,"Penske Media Corporation
4.3",Remote,-1,1001 to 5000 Employees,2004,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
137,Data Analyst Lead,$81k-$163k (Glassdoor Est.),"Description

Summary:

In this role, you will work in collaboration with stakeholders from various departments within the organization to provide advanced data-driven solutions, business insights and support decisions. As a senior analyst in the analytics team, you will have a sound knowledge and experience Statistical Models, Data Mining, Machine Learning, building analytical solutions to deliver insights, insights communication and presentation, as well as demonstrating the ability to combine advanced analytics skills with exceptional business acumen. In addition, you will be key to the success of the department's goal of creating a reliable foundation for ongoing reporting and analytics.
Develop a deep understanding of the key initiative of the organization, and be able to provide analytical solutions that provides actionable recommendations to drive the success of the key initiatives.
Develop models and dashboards to help stakeholders better understand key drivers of hospital performance initiatives (e.g. hospital acquired conditions, safety events, length of stay, and other strategically important topics), and proactively come up with ideas to explore and uncover new findings and improve process efficiency.
Provides technical development expertise for designing, coding, testing, debugging, documenting, and supporting all types of analytical products consistent with the established specifications and business requirements in order to deliver business value.
Participates in development of standards, design and implementation of proactive processes to collect and report data and statistics on assigned systems.
Communicate analytical findings and recommendations in a clear and concise way to non-technical audiences, both in oral and written presentations.
Use Hypothesis-driven approach to drive design, implementation and analysis. Then provide executive level recommendations based on findings and directed next actions.
Work closely with Information Management teams to automate recurring tasks and improve processes to continually increase efficiency
Requirements:
Bachelor's degree in Business Analytics, Statistics, Computer Science, Finance, or discipline is required. Master's degree is preferred
Minimum of three (3) years of experience required, five (5) years preferred, of leveraging analytics to drive business decisions
Proficiency with programming languages, automation tools and stats packages (e.g. python, SAS, hive, R) preferable
Experience with Statistical Models and Data Mining techniques.
Experience with BI/visualization packages, preferably MicroStrategy
Must demonstrate exceptional analytical skills with business acumen
Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks etc.
Must have communication skills and the ability to develop and present solutions to all levels of management (including executive levels).
Project Management skills and ability to manage multiple projects simultaneously to meet objectives and deadlines
Must have demonstrated the ability to solve complex problems with minimal direction.
Must be able to interact effectively and patiently with customers especially while under pressure.
Ability to establish and maintain positive working relationships with other employees.
Strong background in analysis, design, development, testing and support of business needs
Work Type:

Full Time",3.5,"CHRISTUS Health
3.5","Irving, TX",-1,10000+ Employees,1869,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),-1
138,Sr. Big Data Analyst,$81k-$163k (Glassdoor Est.),"The Data Consumption team of Decision Sciences and Transformation (DSaT) department is seeking a highly motivated Technical Business/Data Analyst to start or continue an IT career at GEICO on the Big Data project.
Teaming up with software engineers, scrum masters, leads, managers and directors, you will work in an Agile environment to make application data ingested from various partner systems consumable on the Big Data Atomic Layer.
In this role, you will coordinate with a variety of IT departments to elicit and translate high level business requirements into detailed system requirements. You will participate in the entire software development lifecycle by writing and executing test plans, finding solutions to issues during development and after deployment. You should be intellectually curious, have a solutions-oriented attitude and enjoy learning new tools and techniques.

Qualifications
Required Qualifications:
o Strong SQL, data mapping, and data profiling skills
o Working knowledge of Big Data and the Hadoop Ecosystem
o Assists developers with more complex and detailed projects including root cause analysis, gap analysis etc.
o Knowledge of Data transformation, Data management & ETL processes
o Excellent time management skills and attention to detail is required
o Excellent verbal/written communication skills, including communicating technical issues to non-technical audiences
o Strong problem-solving ability, critical thinking skills, creative/innovative thinking
o Ability and desire to learn new skills and techniques
o Ability to thrive while working on ambiguous or challenging projects
o A Bachelor's degree in a computer or information technology or currently enrolled in a degree program
Desirable Qualifications:
o At least 2 years’ experience on writing queries using SQL
o Proficient in SQL and able to extract & validate data using SQL query
o Project Management experience
o Experience documenting business and system requirements, processes, workflows and test plans
o Experience with Relational Database (Microsoft SQ, Oracle or DB2)
o Ability to work independently while supporting multiple projects in a dynamic environment
o Understanding of software development, web technologies, and testing approaches
#LI-SB1 #DI-SB
The safety of our associates, both current and future, is GEICO’s highest priority. At this time, most of our associates are working remotely due to the current COVID-19 pandemic. Candidates who are selected for this position will be trained remotely and must be able to work from home in a designated work area. Once GEICO determines it is safe for associates to return to the office, candidates may be required to work in our Chevy Chase, MD office.

About GEICO
For more than 75 years, GEICO has stood out from the rest of the insurance industry! We are one of the nation's largest and fastest-growing auto insurers thanks to our low rates, outstanding service and clever marketing. We're an industry leader employing thousands of dedicated and hard-working associates. As a wholly owned subsidiary of Berkshire Hathaway, we offer associates training and career advancement in a financially stable and rewarding workplace.

Our associates' quality of life is important to us. Full-time GEICO associates are offered a comprehensive Total Rewards Program*, including:
401(k) and profit-sharing plans
Medical, dental, vision and life insurance
Paid vacation, holidays and leave programs
Tuition reimbursement
Associate assistance program
Flexible spending accounts
Business casual dress
Fitness and dining facilities (at most locations)
Associate clubs and sports teams
Volunteer opportunities
GEICO Federal Credit Union
Benefit offerings for positions other than full-time may vary.
GEICO is an equal opportunity employer. GEICO conducts drug screens and background checks on applicants who accept employment offers.

How to Apply
Click ""Apply for Job"" to complete your application. You will need an active email address and phone number. Please upload your resume, preferably as Word .doc files or PDF. Once you begin your application you can save it and access it later. Your application should include any work and/or internship experience from at least the past five years.",3.4,"GEICO
3.4","Chevy Chase, MD",-1,10000+ Employees,1936,Subsidiary or Business Segment,Insurance Carriers,Insurance,$10+ billion (USD),-1
139,SAP Data Analyst,$81k-$163k (Glassdoor Est.),"POSITION PURPOSE:

The Data Analyst will be part of the OWI Analytic team, working closely with our business partners, proactively developing and delivering analytic solutions. The primary deliverables include creating data visualization such as Dashboards, Charts, Histograms and Projective Analysis. This will be accomplished by utilizing OWI data architecture, data workflows from local data sources.

OWI is a fast-paced and dynamic organization. Individuals will be handling multiple activities in a team as well as individual contributor environment.

DUTIES, TASKS AND RESPONSIBILITIES:
Experience and expertise creating visualizations that provide business insights for our global customers. Examples: Pie Charts, Dashboards, Cash-flow projections with Histograms– Projections analysis– Financial Analysis – KPI’s Service level Agreements
Expertise in SQL, independently mine data to translate Business data needs into creative visualizations.
Performance tuning specific to Tableau data sets– requires in depth understanding of data.
Assist the Enterprise Data Warehouse team create, design data models that will be published to our Tableau environment.
Assess data quality, design data quality management procedures, clean and correct data quality defects, establish data governance.
Experienced utilizing HANA studio including calculations and analytical views, data base schemas, creating attribute user/role creation.
Assist setting up security, Analytic privileges, user integration services, SQL script, SLT, SDA, SDI and HANA Live solution models.
Demonstrate critical thinking, analytical skills, and employ judgment to offer thoughtful, concise input toward resolutions of problems.
Assist team building the BW4HANA modeler including standard and custom development and deployment of EWD design building BW objects e.g. Composite Providers, Advanced DSO’s, ODS Views, Data Sources, Data Loading using SLT.
Requires the skill set to work with a wide range of stakeholders and functional teams and data analysts/scientists to develop data visualizations that provide business insights
Finance/Operations/Sales/Marketing/IT functional leads PTP/PTM/RTR etc.
Projects management capabilities - include requirements gathering, design, deployment, and change request, future enhancements management
Capabilities to build/design prototypes to demo to stakeholders - peer groups, Business partners, and senior leaders.
Training and support peers and stakeholders e.g. Subject Matter Expert (SME) throughout the report creations and support - troubleshooting, analysis of results.
Leadership skills needed to successfully promote ideas, coordinate work activities, and plan deliverables within a project team.


SKILLS, KNOWLEDGE AND ABILITIES:


Advanced expert database handling languages (SQL and variants)
Experience with data analytics, diagrams, data dictionary, data mapping, normalize de-normalize, agile data modeling
Practical skill sets in BI and Data visualization tools
Working knowledge of ETL
Working knowledge of SAP
Basic Project Management and Business Process modeling
Minimum Bachelor’s Degree in Engineering Technology, Computer Science, or closely related field.
A minimum of 3 years’ experience in Tableau, SAP Data Governance, SAP Data Services (Data Extract, Data Profiling, de-duplication)
Advanced competency in Tableau and Alteryx
Excellent verbal and written communication skills with a strong focus on the ability to clearly articulate and discuss technical issues with both technical and business personnel.
Bachelor’s degree in computer science, Math or a related IT field or equivalent work experience in an IT field required
Strong analytical skills, able to effectively solve problems in a timely manner",3.1,"Old World Industries
3.1","Northbrook, IL",-1,201 to 500 Employees,1973,Company - Private,Chemical Manufacturing,Manufacturing,$1 to $2 billion (USD),-1
140,Data Analyst,$81k-$163k (Glassdoor Est.),"This position is responsible for collecting and cleansing data, conducting data analysis and performing software support including the testing of software as well as building software documentation for multiple internal and hosted applications at the ELCHC. These applications and data sets support families, assists in evaluating program performance and drives other key process improvement functions to support contractual obligations. The Data Analyst collaborates with key business users to ensure requirements are met and report specifications are delivered accurately and completely.
ESSENTIAL DUTIES AND RESPONSIBILITIES*
· Evaluate business requirements to build data sets from multiple sources for business reporting purposes

· Create daily, weekly and monthly reports on children, providers, assessors, enrollments and terminations

· Ensure the accuracy of reporting

· Manage and update provider changes on multiple systems as needed

· Migrate data between multiple database applications

· Develop and maintain internal and external business applications and corresponding reports

· Perform software testing and document errors and processes for improvement

· Provide departmental support in developing and standardizing processes for coalition operations using data sets

· Perform first-line user support, technical assistance and troubleshooting for business applications and reporting, both for internal and external users.

· Create and manage user accounts and permissions for all applications

· Perform additional responsibilities as required

· Support other special projects as needed
SUPERVISORY RESPONSIBILITIES*
None
QUALIFICATIONS*
Associates degree from an accredited institution in business administration, Information Technology or other closely related field; a combination of education and previous experience may be considered
Minimum 2 years experience in data management and/or data analytics; Early Learning Coalition database experience preferred
2+ years of experience using Tableau
1+ years of experience using or reporting from MIP Fund Accounting Software
2+ years of experience with SQL Server Reporting Services or other relational database reporting tool
Experience using and managing service desk software such as Zendesk
Ability to interpret and draw conclusions from data sets
Intermediate skills in Microsoft Office and Teams is essential
Experience with Agile, SDLC, project management and/or process improvement (Six Sigma) will be given preference
This position requires successful completion of the level 2 background screening standards as set forth in s. 435.04, F.S.
Physical Activity/ Work Conditions*
· *Work Environment: *This job operates in a general office setting. This role routinely uses standard office equipment such as computers, phones, copiers/fax machines. While performing the duties of this job, the employee frequently interacts with staff, vendors, and the general public in person and via telephone and email.

· *Physical Demands: *While performing the duties of this job, the employee will be required to sit for prolonged periods of time, at a desk, utilizing a computer and reviewing online and paper documents. The employee will also be required to lift and move up to 25 pounds and occasionally lift and move up to 50 pounds.

· *Position Type and Expected Hours of Work: *This is a full time position. Standard hours are Monday through Friday, 8:30 a.m. to 4:30 p.m. Evening and weekend hours may be required.

_The statements in this Job Description are intended to describe the general nature and minimum level of work required. The content should not be construed as a complete list of all duties, responsibilities and skills required to meet the criteria for this position. Upon request, reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. __Early Learning Coalition of Hillsborough County does not discriminate against employees or clients based on race, color, religion, gender identity or expression, sexual orientation, national origin, age, disability, marital status, familial status or any other characteristic protected by Federal and State law. The coalition will make reasonable accommodations in compliance with the Americans with Disabilities Act of 1990, as Amended (ADAAA). We recruit, employ, train, compensate, and promote without regard to race, religion, creed, color, national origin, age, gender, sexual orientation, marital status, disability, veteran status, or any other basis protected by applicable federal, state or local law._

Job Type: Full-time

Pay: $40,000.00 - $52,000.00 per year

Benefits:
401(k)
401(k) matching
Dental insurance
Disability insurance
Employee assistance program
Flexible spending account
Health insurance
Life insurance
Paid time off
Parental leave
Tuition reimbursement
Vision insurance
Schedule:
Monday to Friday
Experience:
data management or data analytics: 2 years (Required)
Company's website:
www.elchc.org
Work Remotely:
Temporarily due to COVID-19",4.0,"EARLY LEARNING COALITION OF HILLSBOROUGH COUNTY
4.0","Tampa, FL",-1,1 to 50 Employees,-1,Nonprofit Organization,-1,-1,Less than $1 million (USD),-1
141,Data Analyst,$81k-$163k (Glassdoor Est.),"Nolij Consulting LLC is a certified Women-Owned Small Business (WOSB) that provides information technology services in test and evaluation (T&E), enterprise architecture (EA), electronic health record (EHR) modernization, infrastructure operations and maintenance (O&M), data analytics and visualization, and agile transformation. Our mission is to understand the challenges and goals of our clients, address them with innovative solutions, and work together to achieve project success. Were eager to hear from candidates like you that can join and contribute to our team.

Nolij Consulting has an opening for a Data Analyst to join our team based in Falls Church

Requirements:
Must have good interpersonal and communication skills both verbal and written.
Must have strong time management and organizational skills, attention to detail and ability to multitask.
Must have a good understanding of data structure and management.
Must be organized, self-motivated, and self-directed.
Note: Since this position is for a Federal Project, a candidate must possess US Citizenship to obtain Clearance.
Desired Skills:
A fair understanding of SQL, Python and R is a plus.
Experience in developing Pivot Tables/Charts as well as complicated formula is desirable.
BI Dashboards
QLIK OR Tableau
Excel:
V lookup
Data Validation
Data Clean up
Education:
Must have a bachelors degree (in a similar discipline preferred) in any related field.
Do you like the idea of being a driver on a team of distinction? If so, we want to hear from you. To apply, go tohttps://www.nolijconsulting.com/careers/

Nolij is an EEO/Affirmative Action employer and encourages all qualified applicants to apply.",4.1,"Nolij Consulting
4.1","Falls Church, VA",-1,51 to 200 Employees,2012,Company - Public,Consulting,Business Services,$1 to $5 million (USD),-1
142,"Data Analyst, Wish X",$81k-$163k (Glassdoor Est.),"Company Description

Wish is a mobile e-commerce platform that flips traditional shopping on its head. We connect hundreds of millions of people with the widest selection of delightful, surprising, and—most importantly—affordable products delivered directly to their doors. Each day on Wish, millions of customers in more than 160 countries around the world discover new products. For our over 1 million merchant partners, anyone with a good idea and a mobile phone can instantly tap into a global market.

We're fueled by creating unique products and experiences that give people access to a new type of commerce, where all are welcome. If you’ve been searching for a supportive environment to chase your curiosity and use data to investigate the questions that matter most to you, this is the place.

Job Description

Wish is looking for an experienced Data Analyst to support our Wish X Team in San Francisco. The role entails driving analytics insights and enable senior leadership to make effective, analytically driven decisions, in particular area of logistics and customer support. The ideal candidate should be passionate about Wish and e-commerce, has a strong analytical and consultative mindset, deep understanding of databases and data visualization, the ability to thrive in a dynamic, fast-paced environment delivering against tight deadlines, and a passion for scaling operations through automation.

What you'll be doing:
Work cross-functionally with technical team and business teams (specifically WishX)
Work on high priority & new programs to help expand Wish’s product offerings including B2B initiatives & Wish Local (brick & mortar stores partnered with Wish)
Conduct insightful analysis to gain insights that will help drive business decisions
Provide concrete recommendations to help ramp up/down new experiments
Prioritize & manage business stakeholders’ adhoc requests related to new programs
Conceptualize and build centralized tools (including pipelines) that can extract data/insights for daily business management in an automated manner
Develop dashboards and visualizations for the business stakeholders and maintain the integrity of the reports.
Investigate monetary impact on new programs and assist with ad-hoc requests
Process a large amount of data and do deep dives to understand certain trends/patterns, carry out correlation analysis to identify causes and relatedness.
Qualifications
Bachelor's or Master’s degree in an analytical field or similar.
2+ years of work experience in doing finance/business data analysis.
Proficiency in SQL or other query languages, deep experience and strengths to develop complex queries.
Development experience in at least one scripting language (Python, PHP, Perl, etc.).
Strong analytical and problem-solving skills; ability to transform data into business insights and actionable recommendations.
Experience working with large data sets that are structured and partially structured.
Working knowledge of data visualization tools (Looker, Tableau etc.).
Additional Information

Wish values diversity and is committed to creating an inclusive work environment. We provide equal employment opportunity for all applicants and employees. We do not discriminate based on any legally-protected class or characteristic. Employment decisions are made based on qualifications, merit, and business needs. If you need assistance or accommodation due to a disability, please let your recruiter know. For job positions in San Francisco, CA, and other locations where required, we will consider for employment qualified applicants with arrest and conviction records.

Individuals applying for positions at Wish, including California residents, can see our privacy policy here.",3.4,"Wish
3.4","San Francisco, CA",-1,501 to 1000 Employees,2011,Company - Private,Other Retail Stores,Retail,$1 to $2 billion (USD),-1
143,Strategic Data Analyst,$81k-$163k (Glassdoor Est.),"Strategic Data Analyst
Location


Jacksonville, FL

Job Code

1485

# of Openings

1

Apply Now

Product Design Team – Strategic Data Analyst

Beeline is the leading provider of Vendor Management System technologies globally, with many client organizations within the Fortune 1000 group of companies. With our creative and collaborative environment, we ensure high levels of customer service through our technology and services base to ensure fast and reliable solution management.

The Company:

If you love more of a less-formal work environment, flexible paid time off, a competitive compensation and benefits offering - and have a winning attitude, Beeline is for you! Beeline provides software solutions that enable companies to source and manage their extended workforce. As the world’s largest independent provider of contingent workforce solutions, we have the deepest, most seasoned team of contingent workforce experts in the industry and known for the great care we take with clients and our employees alike. To learn more, visit https://www.beeline.com/careers/
Overview

Beeline is looking for an exceptional Data Analyst to join the Product Design team. You will deliver analyses and provide insights that impact the entire company and, more importantly, our users. This role requires a strong level of analytical horsepower and communication skills to effectively analyze and tell the story behind the data. We’re excited to have you uncover opportunities to deliver an ideal user experience and uncover insights that help inform strategic decision making.

As a Data Analyst on the Product Design Team you will help drive the definition & adoption of our Product Analytics capabilities. You will also own the organization’s User Experience metrics and champion the use of quantifiable data as part of Product’s decision-making framework. The insights you provide will help assist in the creation of user-focused and intuitive products, interfaces and solutions.

What you get to do in this role:
You will collaborate with Product Design, Product Strategy, and Product Development team members to analyze data and generate insights that enable decision making and accelerate time to insight
Gather business requirements from stakeholders on analytics initiatives and translate them to technical requirements and solution wireframe
Develop product analytics requirements documentation, process workflow diagrams, functional specifications for capturing key activities our users might take within our software, and other supporting documentation for analytics initiatives
Leverage data visualization tools (like PowerBI) to design & develop dashboards and other visualizations to provide business stakeholders access to your insights and information
Develop dashboard and report prototypes and mock-ups with respect to the UX/UI Best Practices and have impactful UI Design
Identify new data requirements and work with the development teams to incorporate new data signals
Collaborate on Product Design initiatives involving Data Visualization & Data Insights features
In order to be successful in this role, we need someone who has:
A passion for using data to generate insights, an innate curiousity.
Strong foundations in standard query languages like SQL and willingness to learn PowerBI
Working knowledge of a visualization tool like Tableau or Power BI or Spotfire
Strong ability to recognize and predict use cases and user interaction, including happy path as well as edge and corner cases
Enthusiasm for learning and working with multiple data sources, mining, analyzing and deriving insights to improve business decisions/ processes
Ability to manage time wisely across projects and competing priorities, meet agreed upon deadlines, and be accountable for work.
Strong analytical and problem-solving ability and be able dive into technical details and design analytics solutions
Understanding of database design & development, optimizing queries, handling facts, dimension data are a plus
Excellent verbal/ written communication, presentation, and documentation skills
Strong working knowledge of Microsoft Excel and one of MS Word or PowerPoint/ Visio or similar products is essential
Experience in working with a cross-functional team or large-scale software development lifecycle using agile methodologies.
Desired Education & Certification

While we do value education and experience, your talent can trump any or all of these. The kinds of learning experience we look for will be a BA or equivalent degree in Data Visualization, Graphic Design, Human Factors or a related field. Education or experience in a technical field such as data science, physical science (chemistry, physics, etc.), computer science, or mathematics is also a huge plus.
Ability and desire to drive change through high-energy, can-do attitude; comfortable working in a high-performance, entrepreneurial, open-door environment;
Must be an outstanding communicator and team player who demonstrates attention to detail, and who also understands how to ensure finance initiatives that support the long-term strategy of the business;
Strong analytical and problem-solving skills;
Ability to work autonomously;
Attention to detail / detail oriented.
Don't know everything listed here? Good. Neither do we. Join us and we can learn together.

This list of ""Requirements and Responsibilities"" are not intended to be limiting. The Company reserves the right to revise this job description based on the actual job requirements as varied from time to time.

At Beeline, we cultivate a positive work environment and are passionate about who we are and what we do. We are looking for talented, driven, and adaptable people who will contribute to our vision, mission and our future! Ideal candidates are intensely curious about globalization and technology, exhibit a can-do attitude, and approach their work with vigor and determination. Candidates should have demonstrated the ability to learn quickly and work effectively in a fast-paced, rapidly changing environment, and be excellent at multi-tasking.

Equal Opportunity Employer Minorities/Women/Veterans/Disabled",4.7,"Beeline
4.7","Jacksonville, FL",-1,201 to 500 Employees,2002,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
144,"Data Analyst, CPG",$81k-$163k (Glassdoor Est.),"Shipt is a membership-based marketplace that helps people get the things they need. Our friendly shoppers handpick fresh groceries and household essentials and deliver them to members in as soon as one hour.

What You'll Gain

We are looking to add an data analyst to the Data Science team to help build out the world of CPG analytics and reporting at Shipt. The CPG analytics team has a hand in molding catalog data, building insightful reporting, and providing strategic recommendations to our brand partners. The ideal candidate will be data-driven, intellectually curious, and a clear communicator.

Your responsibilities
Scope, create, and iterate on Tableau dashboards designed to provide insight and drive action for our CPG team and external brand partners
Dive into specific brand and category performance, and tie member behavior to sales patterns to help inform the department's strategy for promotions
Find opportunities for improvement in current reporting to bolster the data offering Shipt markets to CPG partners
Requirements
2+ years of experience with data analysis and turning data into insights and recommendations
Strong SQL skills are required (we use Snowflake and Postgres)
Experience with a Business Intelligence tool is required (e.g., Tableau)
Nice to Have
Experience working in the CPG or ecommerce world is a plus
Experience with R or Python is a plus
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",3.5,"Shipt
3.5","Birmingham, AL",-1,1001 to 5000 Employees,2014,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,-1
